0
407
441
445
646
371
285
440
415
129
365
373
419
464
256
541
118
70
296
278
263
196
164
185
209
174
47
5
5
7
477
344
977
187
56
352
367
94
172
406
263
413
17
202
55
47
123
76
96
113
38
5
48
1
7
1
2
95
171
60
210
128
248
88
17
75
17
9
6
8
114
117
137
5
23
9
8
38
1
35
18
1
0
4
3
1
4
2
1
0
1
0
0
3
1
1
1
1
1
1
1
275
232
139
119
127
203
109
184
32
19
32
184
69
10
117
79
164
198
115
83
131
183
128
14
41
2
3
2
1
6
38
7
2
0
0
0
413
50
2
1
25
47
1
3
1
0
13
1
109
110
85
80
132
95
102
0
5
5
0
1
33
34
21
44
29
32
16
13
17
10
5
0
0
0
0
573
242
460
460
408
187
343
144
428
887
287
90
128
182
254
178
762
735
481
722
661
473
383
402
533
176
101
12
165
172
237
185
32
11
27
57
30
3
2
0
5
10
39
8
17
2
0
2
5
6
747
701
331
169
9
257
168
82
14
35
63
62
44
14
23
41
12
6
3
4
1
29
2
9
2
5
2
133
18
2
149
3
7
4
1
1
38
73
62
49
32
5
2
2
74
65
17
9
10
4
132
123
139
47
99
19
105
101
1
1
61
17
5
2
2
1
1
1
0
0
7
1
114
162
158
144
21
1
11
2
7
27
84
80
17
39
101
89
58
28
64
104
45
40
70
12
4
2
25
2
6
0
0
0
1
2
10
28
54
123
55
3
80
35
29
18
3
7
1
5
11
3
69
70
50
62
84
49
47
52
21
14
29
4
143
205
60
74
152
62
79
84
74
58
60
41
81
79
59
63
45
51
58
12
42
10
5
18
11
9
6
18
23
1
21
16
1
19
8
9
64
2
15
5
9
17
15
33
6
2
12
1
13
41
4
4
21
41
4
2
5
7
17
21
43
21
3
83
13
4
317
304
30
287
168
61
115
133
48
178
85
121
94
44
5
11
6
3
1
3
2
1
1
1
0
1
0
1
0
1
1
0
2
7
19
5
4
5
2
2
0
55
36
23
78
52
18
61
39
20
17
23
5
2
21
0
38
43
28
27
29
18
1
1
6
15
23
11
26
15
1
4
1
27
25
21
14
16
24
31
5
2
1
2
102
82
164
115
102
128
139
50
120
129
136
38
91
121
7
8
50
25
40
18
34
33
10
17
5
27
3
0
16
17
12
13
3
49
86
81
117
51
124
67
73
140
94
105
28
88
73
41
43
91
68
53
39
27
79
52
54
78
29
55
54
12
80
16
3
6
3
19
6
3
4
0
1
1
6
2
4
3
2
2
27
1
1
7
4
4
7
5
33
11
5
9
5
5
11
12
0
1
3
1
3
1
1
1
11
0
17
4
4
2
19
9
15
13
1
5
3
7
16
12
4
1
3
19
4
1
0
0
3
0
1
0
4
5
47
1
24
14
34
26
7
18
13
34
28
2
3
3
1
1
3
3
1
0
1
0
0
3
4
2
2
3
3
1
45
7
1
4
1
4
0
1
18
16
2
7
8
0
4
3
4
3
3
11
16
0
0
0
9
6
13
0
3
12
23
7
8
5
0
1
5
4
3
8
4
15
6
12
9
0
1
0
0
91
1
0
12
32
0
0
0
0
20
6
0
266
621
71
28
49
145
406
221
11
77
1
17
2
4
0
181
168
9
28
1
43
0
4
13
206
69
0
424
119
1
2
30
5
8
5
3
2
1
1
1
8
5
2
2
1
0
1
0
1
1
1
412
13
50
1
236
41
0
5
346
237
81
210
106
9
10
1
2
84
26
4
9
22
10
5
2
12
31
26
12
3
65
40
14
23
